UUSERID,ARTICLEID,CLICK,TIMEDURATION,VISITDATE,VISITTIME,CATEGORIES
115084801546,917180,1,26.35,2021-08-30 00:00:00,09:05:06,
115150414830,1086409,1,0.74,2021-09-08 00:00:00,07:14:20,Coronavirus
115098842105,1084577,1,5.05,2021-09-01 00:00:00,08:12:31,Coronavirus
113820144868,1083158,1,1.61,2021-09-01 00:00:00,14:21:11,Architecture and renovation
115044596726,1077478,1,17.59,2021-08-24 00:00:00,12:51:18,DIY
115091577033,1082908,1,9.10,2021-08-30 00:00:00,15:47:41,Moving Tips
100627074689,1086409,1,1.62,2021-09-08 00:00:00,10:11:49,Coronavirus
114107322328,1083158,1,1.76,2021-09-12 00:00:00,08:30:00,Architecture and renovation
110049962952,1081754,1,0.34,2021-08-20 00:00:00,18:01:38,House Prices
115055028823,420034,1,1.47,2021-08-26 00:00:00,09:33:28,
115037880188,1075973,1,1.87,2021-08-23 00:00:00,11:33:17,Architecture and renovation
114141469137,1084778,1,1.39,2021-09-04 00:00:00,15:50:59," News and Guides"
114779308349,1085749,1,2.31,2021-09-05 00:00:00,08:17:45,Celebrity
115065730282,1078993,2,0.15,2021-08-27 00:00:00,07:36:32,Analysis
115131955162,1081964,1,1.59,2021-09-05 00:00:00,17:37:51,Title Deeds
115125411333,1078989,2,1.99,2021-09-04 00:00:00,19:53:02,On Market
113819933718,1085208,3,2.10,2021-09-05 00:00:00,13:44:21,The Block
115190907018,1087775,1,1.05,2021-09-14 00:00:00,08:28:52,Auctions
115149030896,1086006,1,1.28,2021-09-07 00:00:00,14:27:39,Auctions
113318434723,1086409,1,1.49,2021-09-08 00:00:00,10:54:36,Coronavirus
115105819633,1083158,1,16.07,2021-09-01 00:00:00,13:29:43,Architecture and renovation
115152658809,1080026,1,4.03,2021-09-08 00:00:00,23:29:51,Neighbourhoods
115094302683,1081964,1,1.14,2021-08-31 00:00:00,22:01:59,Title Deeds
115072571193,1083040,1,5.56,2021-08-28 00:00:00,17:23:12,House Prices
100439888932,1083044,1,0.01,2021-08-26 00:00:00,16:22:38,Coronavirus
115031351255,1077685,1,1.77,2021-08-22 00:00:00,11:07:41,On Market
115003225578,1080863,1,1.36,2021-08-17 00:00:00,15:20:54,On Market
115167531820,1082602,1,0.01,2021-09-10 00:00:00,18:38:47,Analysis
100491444627,1084059,1,0.06,2021-09-01 00:00:00,18:09:45,Coronavirus
115027687895,1078964,1,1.17,2021-08-21 00:00:00,13:24:04,On Market
115076406759,1074194,1,0.92,2021-08-29 00:00:00,01:36:45,New Developments
113529003877,1081450,2,2.64,2021-08-19 00:00:00,06:48:16,Celebrity
115145612808,1084163,1,1.51,2021-09-07 00:00:00,18:20:25,Auctions
115072431904,1080026,1,1.08,2021-08-28 00:00:00,09:19:10,Suburb &amp; Neighbourhood Profiles
115072514125,1084157,2,4.09,2021-08-28 00:00:00,19:39:46,First Home Buyers
115109936292,1084778,1,1.12,2021-09-02 00:00:00,20:36:00,Coronavirus
115000243975,1079956,1,2.31,2021-08-17 00:00:00,19:48:18,Title Deeds
115138971995,1081964,1,2.10,2021-09-06 00:00:00,20:15:06,Title Deeds
115058583498,1077478,1,13.42,2021-08-26 00:00:00,15:57:09,Small living
115105682803,1084256,1,3.18,2021-09-01 00:00:00,19:33:10,House Prices
115131841260,1084751,1,2.74,2021-09-05 00:00:00,15:12:08,House Prices
115170770363,793247,1,13.15,2021-09-10 00:00:00,23:10:21,
115041279164,1082530,1,9.55,2021-08-23 00:00:00,16:07:26,The Block
115112915239,1084778,1,1.23,2021-09-03 00:00:00,05:50:59,Affordability
109846721767,1083467,1,1.37,2021-08-27 00:00:00,15:10:39,On Market
113515303908,1082455,1,1.33,2021-08-22 00:00:00,15:45:58,Coronavirus
113222724869,1086254,1,0.01,2021-09-09 00:00:00,19:53:46,Housing Affordability
115077031642,1083467,1,5.89,2021-08-29 00:00:00,07:56:36,On Market
114825534941,1079697,2,3.85,2021-08-30 00:00:00,14:20:38,Suburb &amp; Neighbourhood Profiles
115028172710,1081826,1,1.19,2021-08-21 00:00:00,15:29:21,Coronavirus
115072601542,1080026,1,5.49,2021-08-28 00:00:00,12:47:29,Rural Property News
114939811089,1085208,1,4.18,2021-09-09 00:00:00,18:02:06,The Block Contestants
114855052711,1081848,1,5.97,2021-09-08 00:00:00,22:04:29,Coronavirus
115080650145,1080026,1,2.93,2021-08-29 00:00:00,18:12:48," Advice and Market trends"
100537468965,1081687,1,1.77,2021-08-21 00:00:00,15:06:51,Title Deeds
113849658859,1084538,1,8.09,2021-09-02 00:00:00,00:47:12,Home trends
114542994155,1084729,1,1.01,2021-09-07 00:00:00,11:15:20,Celebrity
115069880141,1083720,1,12.02,2021-08-27 00:00:00,22:25:13,House Prices
110669782765,1080026,1,1.52,2021-08-28 00:00:00,14:54:55,Rural
115106533195,1084538,1,25.24,2021-09-01 00:00:00,19:29:29,Home trends
113108712638,1084538,1,27.39,2021-09-04 00:00:00,12:56:52,Architecture and renovation
113528700082,1086024,1,0.77,2021-09-11 00:00:00,12:11:50,Architecture and renovation
114155072002,1080026,1,1.53,2021-09-14 00:00:00,18:00:19,Rural
115138386206,1085208,1,1.38,2021-09-06 00:00:00,12:04:51,The Block
113584713411,1075975,1,1.23,2021-08-22 00:00:00,09:11:04,On Market
115125799388,1085840,3,55.22,2021-09-04 00:00:00,22:23:39,Coronavirus
100980430922,1084577,1,1.57,2021-09-01 00:00:00,06:41:45,House Prices
115007040913,1079648,1,2.15,2021-08-18 00:00:00,12:24:04,House and Land
115170856746,1087111,1,2.33,2021-09-11 00:00:00,03:45:42,House Prices
113532037213,1075988,1,1.01,2021-09-04 00:00:00,06:33:17,Sponsored content
115110175886,1084778,1,1.30,2021-09-02 00:00:00,15:30:38,Coronavirus
114999713192,1071177,1,1.01,2021-08-17 00:00:00,14:52:43,Moving
113259346423,1081964,1,2.60,2021-08-24 00:00:00,15:01:45,Title Deeds
114793181331,1080026,1,1.56,2021-08-30 00:00:00,21:04:33,Suburb &amp; Neighbourhood Profiles
113563307959,1083040,3,10.20,2021-08-25 00:00:00,18:11:44,Auctions
113612868561,1078989,1,1.37,2021-08-25 00:00:00,22:22:55,Analysis
115125747394,1085031,1,1.27,2021-09-04 00:00:00,13:21:22,Auctions
114735351303,1075997,1,1.61,2021-08-24 00:00:00,07:03:30,Rural
114591251784,1085020,1,1.25,2021-09-04 00:00:00,11:31:22,Architecture and renovation
115033617139,1075975,1,1.07,2021-08-22 00:00:00,19:32:41,Suburb &amp; Neighbourhood Profiles
115120701693,1084751,1,0.29,2021-09-04 00:00:00,07:30:22,House Prices
115027686097,1077545,1,3.21,2021-08-22 00:00:00,02:12:51,House Prices
115167480015,1085053,1,3.42,2021-09-10 00:00:00,07:17:31,Title Deeds
115193405537,908772,2,7.16,2021-09-14 00:00:00,12:11:16,Explainer
115167420488,1086401,2,1.93,2021-09-10 00:00:00,11:25:23,Architecture and renovation
115080247085,1080026,1,0.20,2021-08-29 00:00:00,18:44:21," Advice and Market trends"
115027059821,1081964,2,2.17,2021-08-22 00:00:00,08:41:55,Title Deeds
115112992572,1084538,1,0.17,2021-09-02 00:00:00,19:00:34,Home trends
115072504184,1080026,1,2.76,2021-08-28 00:00:00,22:20:15,Rural Property News
115068823652,1080026,2,0.02,2021-08-28 00:00:00,07:41:45," Advice and Market trends"
115174040900,1087608,1,0.78,2021-09-12 00:00:00,10:44:02,Title Deeds
115072623362,1080026,1,1.04,2021-08-28 00:00:00,10:37:09,Rural Property News
115027692490,1077685,1,1.09,2021-08-22 00:00:00,07:22:33,Suburb &amp; Neighbourhood Profiles
115174526023,1086246,1,2.86,2021-09-11 00:00:00,23:50:47,Environment
114787252560,1084778,1,3.52,2021-09-02 00:00:00,18:35:08," News and Guides"
115141896262,1084524,1,23.68,2021-09-06 00:00:00,23:43:12,Pets
112747496519,1081393,1,1.13,2021-08-19 00:00:00,08:30:46,House Prices
115149717067,1086006,1,1.85,2021-09-08 00:00:00,11:18:44,Auctions
115072816814,1081964,1,3.96,2021-08-28 00:00:00,15:39:24,Title Deeds
100871926501,1075975,1,1.75,2021-08-22 00:00:00,23:25:12,Suburb &amp; Neighbourhood Profiles
115041107641,1077685,1,1.34,2021-08-23 00:00:00,16:34:04,Suburb &amp; Neighbourhood Profiles
105113839265,1081892,1,0.01,2021-08-23 00:00:00,19:31:07,House Prices
115114092645,1082908,2,83.34,2021-09-02 00:00:00,12:53:09,Neighbourhoods
115059178865,1080026,1,35.29,2021-08-28 00:00:00,07:44:00,Neighbourhoods
115084013965,1084163,1,27.54,2021-08-29 00:00:00,13:13:00,Coronavirus
115102207356,1084524,1,1.60,2021-09-01 00:00:00,18:03:29,Policy and Law
